YB,F8,u_F8,e_F8,F12,u_F12,e_F12,F24,u_F24,e_F24,F70,u_F70,e_F70,F160,u_F160,e_F160,F250,u_F250,e_F250,F350,u_F350,e_F350,F500,u_F500,e_F500,F870,u_F870,e_F870,F1100,u_F1100,e_F1100,Multiple Sources,No Obvious Source 8,No Obvious Source 12,No Obvious Source 24,No Obvious Source 70,No Obvious Source 160,No Obvious Source 250,No Obvious Source 350,No Obvious Source 500,No Obvious Source 870,No Obvious Source 1100,Poor Confidence 8,Poor Confidence 12,Poor Confidence 24,Poor Confidence 70,Poor Confidence 160,Poor Confidence 250,Poor Confidence 350,Poor Confidence 500,Poor Confidence 870,Poor Confidence 1100,Very Circular,RMS,WISE Q,"WISE C,G,K",CORNISH,No Association
5831,0.206348,0.1320929247,0.6401463777,0.036034,0.01850010622,0.513406955,0.138312,0.030611686817239196,0.2213234341,2.429022,0.8159588031,0.3359207134,4.378,1.328,0.30333484455350873,5.555,0.459,0.08262826128117573,3.594,2.429,0.6758486,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5832,3.233252,0.2248622443,0.06954677344,0.846246,0.3568897882,0.42173291,5.366302,0.3081348894074065,0.05742034075,15.67332,3.380592727,0.2156909147,17.889,0.969,0.054167364407188105,14.469,0.925,0.06392978173480746,4.605,0.401,0.08707926,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5833,0.872738,0.2046856897,0.2345328033,0.287728,0.1296988713,0.4507690295,4.426606,1.6433528500775187,0.3712444365,92.75066,51.92763566,0.5598627078,237.895,4.537,0.019071439833921566,207.554,4.237,0.020413964503482988,54.346,1.181,0.021731129,15.328,0.676,0.044102296,2.98,,,2.307,0.222,0.096228875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5834,0.129256,0.04612646181,0.3568612816,0.049618,0.01034341916,0.2084610255,0.146278,0.015551974793535399,0.1063179343,4.156642,0.1286994307,0.03096235633,9.116,0.235,0.025778850307585956,14.626,1.099,0.07514015979159144,5.038,0.55,0.1091703,2.799,0.274,0.0978921,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5835,0.521792,0.9717403995,1.862313718,0.022046,0.02237813062,1.015065346,0.224562,0.1051518757271736,0.4682532028,11.7216,0.913722324,0.07795201372,19.601,0.542,0.02765165020705401,16.783,0.977,0.05821366847957167,6.395,0.538,0.08412822,2.674,0.297,0.11106955,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5836,1.465758,0.2919932647,0.1992097363,0.395624,0.03946885266,0.09976354482,1.867678,0.2776109396110412,0.1486396154,54.345988,13.20708093,0.2430185082,133.713,3.444,0.025756657959376022,60.209,3.741,0.06213356702581831,24.069,0.869,0.036104534,9.437,1.21,0.12821871,1.84,,,0.536,0.121,0.22574626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5838,58.162868,14.74674189,0.2535422066,,,,,,,3479.865978,574.8658507,0.1651976985,601.156,32.578,0.054192254780772775,957.032,,,146.454,18.315,0.12505634,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5839,0.795228,0.08129997092,0.1022347942,0.25294,0.03927792891,0.1552855575,2.305876,0.17540813316665702,0.07607006325,50.99888,5.191469468,0.1017957545,96.599,3.173,0.03284713192967609,190.769,9.664,0.05065812347653506,67.648,2.335,0.034516912,28.024,0.918,0.032757636,4.24,,,6.898,0.543,0.07871847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5840,0.211744,0.06669995187,0.3150027952,0.085942,0.01255272759,0.1460604546,0.246434,0.0247595694558246,0.1004714019,6.389556,0.2682608661,0.04198427341,8.48,0.299,0.03525943337184078,7.411,0.236,0.03184455558366098,2.068,0.131,0.06334622,1.05,0.188,0.17904761,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5841,0.617332,0.1803183265,0.2920929524,0.152,0.02432440852,0.1600290034,0.25449,0.071476106851914,0.2808601786,14.482128,0.5642804932,0.03896392113,44.491,2.499,0.05616866495424351,22.971,1.612,0.07017543809829385,12.361,1.11,0.08979856,2.902,0.552,0.19021365,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5842,0.811698,0.2370668996,0.2920629343,0.362446,0.04584584202,0.126490131,4.737718,0.06086246151738392,0.01284636644,65.739648,0.9600342383,0.01460358045,42.815,1.201,0.028050916155657312,28.579,1.213,0.042443754474537514,9.114,0.606,0.06649111,3.462,0.318,0.091854416,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5846,0.095204,0.02288429876,0.2403711899,0.040746,0.00827108699,0.2029913854,0.326356,0.0366462144050392,0.1122890782,6.8292,0.4292235422,0.06285121862,10.792,0.329,0.03048554449456104,7.231,0.526,0.07274236245169183,2.522,0.125,0.049563836,0.83,0.271,0.32650602,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5847,1.643412,0.254465388,0.1548396799,0.702712,0.1269166438,0.1806097573,0.755132,0.1546467270066908,0.2047942969,11.491274,2.201237239,0.1915572842,17.792,1.468,0.08250899586102944,15.425,1.627,0.10547811826585371,4.122,0.725,0.17588548,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5848,1.12127,0.2431872402,0.2168855318,0.303164,0.2030897014,0.6699004547,3.856404,1.5242065955052937,0.3952403834,51.943348,9.71393353,0.1870101544,62.614,1.293,0.020650333517006778,64.816,1.917,0.029576031463112662,16.814,0.485,0.028845012,5.216,0.203,0.03891871,1.21,,,1.023,0.193,0.1886608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5849,8.967842,1.571547946,0.1752425997,,,,,,,1177.757764,55.03587242,0.04672936499,527.224,7.526,0.01427476750468147,375.255,6.489,0.017292240859142216,87.217,1.413,0.016200969,25.256,0.548,0.021697814,5.05,,,2.849,0.256,0.089856096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5850,1.07941,0.4030348021,0.3733843508,0.275382,0.1235200653,0.4485408097,1.076282,0.1673599945211782,0.1554982751,15.592128,3.121466241,0.2001950113,27.075,1.403,0.0518190211316335,41.22,,,14.557,0.155,0.010647798,11.46,0.26,0.022687608,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5851,0.770578,0.03553822618,0.04611892135,0.226332,0.02509148501,0.1108614116,0.82679,0.059361929296547704,0.07179807363,9.36685,0.4300388956,0.04591072726,8.396,1.674,0.19938066040918676,22.795,2.779,0.12191270207804424,11.606,0.853,0.07349647,8.031,0.642,0.07994023,0.62,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5855,3.212142,1.7643103,0.5492628596,0.762448,0.2194208971,0.2877847369,2.09801,0.483562449599863,0.2304862463,48.572696,9.133063031,0.1880287442,56.348,4.914,0.0872080647819315,34.103,4.394,0.12884497121677746,12.195,0.36,0.029520297,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5857,0.363084,0.09994286834,0.2752610094,0.150796,0.03970213068,0.2632837123,0.331424,0.06711073595048,0.2024920825,6.99242,0.7178011546,0.1026541819,8.403,0.88,0.10472450258617498,47.772,2.432,0.05090848031898824,21.075,2.759,0.1309134,,,,,,,0.435,0.123,0.28275862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5859,6.025204,0.3820250016,0.06340449246,1.766178,0.3188988739,0.1805587398,,,,136.960718,4.030793778,0.02943029094,156.001,4.468,0.028640841630182795,136.509,5.88,0.043074083865832426,39.151,1.323,0.03379224,14.74,0.461,0.03127544,2.27,,,1.38,0.227,0.16449276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5861,0.33877,0.0563942404,0.1664676341,0.105398,0.0173631037,0.1647384552,0.495894,0.026553746061837538,0.05354722191,18.562782,0.9937013746,0.05353192073,17.091,0.985,0.05763267300363435,18.471,0.869,0.047046722843537156,6.377,0.31,0.0486122,2.73,0.141,0.051648352,0.34,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5863,3.046072,0.1809147097,0.05939278837,0.809842,0.04093023845,0.0505410172,11.67181,0.6274943634693001,0.05376153,426.051,8.999894874,0.02112398486,783.981,18.938,0.024156197312615736,690.204,14.757,0.02138063524622057,213.58,5.615,0.026289914,70.59,1.578,0.02235444,10.39,,,7.103,0.508,0.07151908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5866,0.060614,0.03789746931,0.6252263389,0.010708,0.003373087606,0.3150063136,0.023188,0.033167846172824,1.430388398,0.75464,0.399723974,0.5296882938,4.608,0.341,0.07400173409324554,6.966,0.497,0.0713465416051518,3.909,0.361,0.09235099,1.587,0.13,0.08191556,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5869,0.11153,0.04684361696,0.4200091183,0.026918,0.01548170759,0.5751433091,0.216438,0.1015354377610248,0.4691201996,8.097938,0.704065073,0.08694374704,21.321,0.411,0.019276770008509938,31.929,0.861,0.02696608103700434,10.975,0.371,0.0338041,3.401,0.17,0.049985297,0.75,,,0.968,0.186,0.19214876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5870,0.427304,0.06006274826,0.1405621016,0.1435,0.03518229739,0.2451728041,0.40239,0.05731044496229701,0.1424251223,15.094854,1.527811679,0.1012140746,21.122,0.849,0.04019505620262363,24.064,0.707,0.02937998741548112,10.237,0.43,0.042004492,4.282,0.249,0.058150396,0.47,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5871,0.306008,0.1160168288,0.3791300516,0.125778,0.03760411972,0.2989721551,0.552342,0.1029500425978794,0.1863882207,14.711362,3.663510412,0.249025917,20.812,1.094,0.05256582653662252,22.957,1.433,0.06242104667546925,5.461,0.387,0.07086614,1.983,0.523,0.2637418,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5872,0.448664,0.1123587706,0.2504296547,0.143188,0.02731043061,0.1907312806,0.701798,0.08702903462362561,0.1240086672,8.660546,1.542023149,0.1780514934,24.101,1.095,0.045433800614506845,16.262,0.955,0.05872586295109454,5.641,0.402,0.07126396,2.378,0.57,0.23969722,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5875,-0.025782,0.4406532505,-17.09150766,0.022674,0.001634053243,0.07206726836,0.109128,0.0295714096692672,0.2709791224,6.991504,1.013434193,0.1449522439,13.689,0.57,0.04163927188599917,14.549,0.906,0.062272322367160085,6.938,0.54,0.07783223,2.434,0.283,0.116269514,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5876,7.788586,3.028654733,0.3888580974,,,,,,,259.666526,55.24538129,0.2127551138,495.291,37.665,0.07604620498964719,223.698,19.958,0.08921850076042463,86.953,2.743,0.031545777,28.477,2.073,0.07279559,3.94,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5877,0.355846,0.2851762862,0.8014036582,0.078382,0.01687112534,0.2152423431,0.360556,0.0586427747342332,0.1626453997,10.949202,0.3425051466,0.0312812885,9.049,0.286,0.03160570376300591,9.031,0.708,0.07839663429205342,3.176,0.252,0.079345085,0.983,0.106,0.10783316,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5878,25.192526,4.228425278,0.1678444344,,,,,,,2420.797352,189.5508474,0.07830099749,1522.03,90.825,0.0596735918137239,1024.535,38.825,0.037895241024405654,299.222,10.492,0.03506427,91.559,3.186,0.034797236,14.61,,,24.169,1.524,0.063055985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5882,13.677022,5.660423816,0.4138637648,,,,,,,879.352454,169.4746581,0.1927266562,687.573,54.206,0.07883672174698292,462.106,29.336,0.06348327102981759,150.624,4.872,0.032345448,34.475,2.347,0.06807832,9.58,,,12.187,0.799,0.06556167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5883,0.254454,0.07931616026,0.3117111944,0.0836,0.02069690315,0.2475706118,0.24684,0.037472830162944,0.1518102016,8.157132,0.6142402537,0.07530100698,11.765,0.492,0.04181895568124598,14.09,1.003,0.07118523924633322,4.892,0.242,0.049468517,1.724,0.443,0.25696054,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5884,0.33092,0.2785362532,0.8417026871,0.58885,0.1119458731,0.19010932,3.930218,0.7519983766250884,0.1913375738,6.066116,3.455624737,0.5696601808,24.98,2.422,0.09695756330406122,26.716,1.028,0.03847881408665133,22.143,1.573,0.07103825,7.224,0.518,0.07170543,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5885,0.023568,0.2460072829,10.43819089,0.022414,0.007620828694,0.3400030648,0.066292,0.020494893753026003,0.3091608905,3.96533,0.6128412515,0.1545498739,9.85,0.288,0.029238577421546588,11.888,0.42,0.03532974317689924,4.106,0.284,0.06916708,2.104,0.49,0.23288973,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5887,1.521036,0.1647534069,0.108316573,0.414848,0.07757225353,0.1869895806,7.180116,0.30041688654885945,0.04184011603,145.062532,13.19423867,0.09095552442,341.005,15.606,0.04576472470079394,436.851,17.794,0.04073242507310353,185.98,8.374,0.045026347,93.852,5.014,0.05342454,11.93,,,7.809,0.705,0.09028044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5888,1.025828,0.1717101317,0.1673868638,0.298258,0.03323582809,0.1114331488,0.802766,0.102158409275022,0.127258017,33.120762,4.570896362,0.1380069807,67.14,4.022,0.059904674351623735,39.67,3.905,0.09843710540432998,13.695,0.917,0.06695875,5.693,0.182,0.031969085,,,,0.621,0.143,0.23027377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5892,1.588734,0.44937658,0.2828519941,0.646624,0.1063293931,0.164437746,5.4113,0.284679741466849,0.05260838273,57.68039,4.653366337,0.08067501514,38.071,1.479,0.03884846661089661,50.598,2.177,0.043025416929055836,3.523,0.718,0.20380357,,,,,,,0.256,0.101,0.39453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5893,0.4387,0.1946076901,0.4436008437,0.171558,0.069957454,0.4077772765,0.404182,0.1598489056057896,0.3954874428,11.15764,4.032777504,0.3614364242,34.996,4.171,0.1191850498289718,9.546,1.653,0.17316153332694084,3.632,0.425,0.11701542,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5894,1.876554,0.2106241871,0.1122398754,0.560156,0.07572747043,0.1351899657,2.319734,0.2017486887888489,0.08697061335,27.560052,1.737420586,0.06304126661,32.638,0.809,0.024787058498032633,17.048,1.546,0.09068512457852519,9.758,1.034,0.10596434,3.902,0.433,0.11096873,,,,0.733,0.16,0.21828103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5895,3.224708,0.2600289795,0.08063644196,0.876948,0.2645227479,0.3016401747,5.45529,0.655234840439796,0.1201099924,31.776738,8.155137867,0.2566386099,39.747,1.026,0.025813269501803498,79.656,3.945,0.04952545863767698,31.224,1.409,0.045125544,9.749,0.638,0.065442614,1.58,,,1.125,0.184,0.16355556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5896,1.05052,0.1681164687,0.1600316688,0.375056,0.05911897225,0.1576270537,10.974728,0.6117066115603432,0.0557377469,37.749408,6.754474175,0.1789292742,15.497,1.031,0.06652900678323624,28.38,5.527,0.19474982207219646,17.876,2.057,0.115070485,14.443,1.887,0.13065152,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5897,0.451142,0.1870303524,0.4145709165,0.198818,0.09318027054,0.4686711995,0.233312,0.12760196439460478,0.5469155654,5.10348,2.093266959,0.4101646248,16.626,1.515,0.09112233764554825,15.283,1.189,0.07779886216648678,10.936,0.873,0.07982809,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5900,1.955758,0.3686724264,0.1885061579,0.43295,0.1728102021,0.3991458647,2.261492,0.3354011589132456,0.1483096818,42.604162,10.17900311,0.2389203925,31.208,2.774,0.08888746249128751,24.668,3.281,0.13300631988448688,8.614,0.957,0.11109821,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5903,0.357246,0.03298890995,0.09234227942,0.04547,0.01161636561,0.2554731826,0.509056,0.05982504852782079,0.1175215468,12.49116,5.604235722,0.4486561474,144.02,13.931,0.09672961919080249,224.209,15.625,0.06968944154784153,105.894,3.845,0.036309894,45.203,1.764,0.039023962,5.37,,,7.809,0.589,0.07542579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5907,0.645568,0.2717030709,0.4208744407,0.12293,0.007048957369,0.05734122972,0.216934,0.0648797594052464,0.2990760296,14.83104,3.670817285,0.2475090948,52.988,4.428,0.08356608993162828,20.448,5.723,0.27988067535167566,5.59,0.481,0.08604651,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5909,0.399732,0.05676998477,0.1420201154,0.119392,0.03343577979,0.2800504204,0.785568,0.0887600226274272,0.1129883379,23.705342,2.92738058,0.1234903331,20.814,0.783,0.03761890998225259,62.106,5.309,0.08548288434706451,30.467,2.144,0.070371225,16.89,1.019,0.06033156,2.15,,,1.348,0.191,0.14169139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5913,1.061724,0.1260239415,0.1186974595,0.252958,0.2607101028,1.03064581,,,,52.614844,56.27071014,1.06948355,850.547,15.533,0.018262365268904134,599.566,30.932,0.05159064924719375,194.249,6.96,0.0358303,59.019,1.713,0.029024553,10.73,,,6.775,0.486,0.07173432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5914,0.503964,0.02130020728,0.04226533498,0.19432,0.02553638385,0.1314140791,0.458106,0.02965807445050758,0.06474063743,7.624382,0.7864797841,0.1031532502,11.67,0.654,0.05604112975701575,19.026,0.883,0.046410176401369886,8.671,0.258,0.029754354,3.461,0.139,0.040161803,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5917,1.36907,0.319463962,0.233343775,0.358492,0.02681462418,0.07479838931,1.003588,0.11143683829545119,0.1110384324,23.384498,3.088570758,0.132077702,36.405,0.979,0.02689190969216989,66.837,1.524,0.02280174227804046,32.571,1.173,0.036013633,12.206,0.724,0.05931509,1.61,,,1.506,0.199,0.13213812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5918,2.926654,3.756122639,1.283418757,,,,,,,118.508162,44.9165683,0.3790166647,76.541,6.936,0.09061809840869982,107.916,6.455,0.05981504062146535,35.399,3.25,0.09181051,13.801,1.212,0.087819725,1.49,,,3.832,0.354,0.09237996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5921,0.243876,0.1037132941,0.4252706053,0.064388,0.01440467702,0.2237167953,0.14948,0.038151489482024,0.2552280538,8.00121,0.4501779755,0.05626373705,11.65,0.503,0.04317596746616609,8.302,0.317,0.03818357042506987,2.292,0.128,0.055846423,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5922,4.440578,0.44707173,0.1006787247,0.890372,0.2593206746,0.2912498086,,,,727.888992,160.5709675,0.2205981534,865.247,20.77,0.024004706699663418,739.53,29.321,0.03964815375374604,232.759,6.624,0.02845862,70.752,,,10.05,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5924,1.35197,0.4501523688,0.3329603237,0.300178,0.1569162021,0.5227438455,3.184916,1.4658823447150848,0.4602577728,454.994628,58.68274842,0.1289745962,487.301,7.106,0.014582362742112654,417.889,11.527,0.027583880952229165,89.813,2.245,0.02499638,33.086,0.853,0.025781298,3.92,,,3.329,0.392,0.11775307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5927,-1.281458,3.360358844,-2.622293391,0.001306,0.06268920067,48.00091935,0.01555,0.222940410023,14.33700386,6.219348,0.4323947919,0.06952413531,9.271,0.512,0.05522597608873854,7.58,0.913,0.1204485471770757,2.842,0.393,0.1382829,1.926,0.243,0.12616822,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5929,1.584276,0.495699313,0.3128869673,0.57419,0.07198025387,0.1253596438,2.039328,0.26285207835697916,0.1288915164,28.434894,4.265973129,0.1500259902,20.002,2.043,0.1021397851631768,85.213,5.09,0.05973267168845001,38.832,2.584,0.06654306,19.789,0.864,0.043660622,2.71,,,1.214,0.241,0.1985173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5932,8.499982,2.298236006,0.2703812792,,,,,,,416.864672,39.95687679,0.0958509547,630.151,32.397,0.05141148607100657,498.411,19.32,0.03876318880366649,159.187,4.459,0.028011082,63.945,3.654,0.057142857,10.21,,,8.086,0.65,0.08038584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5936,0.977276,0.5110571164,0.5229404144,0.292026,0.0936922648,0.320835353,1.299734,0.148154336539332,0.113988198,46.961576,6.340340768,0.1350112434,40.969,2.227,0.05435817320639145,49.021,2.843,0.05799555160339745,14.281,2.478,0.17351726,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5941,0.628284,0.101071318,0.1608688396,0.210908,0.04432604505,0.21016768,1.748168,0.1833480970663976,0.1048801357,40.666424,1.663492354,0.04090579378,36.944,0.803,0.021735599103971392,25.281,0.996,0.03939717542398514,11.011,0.516,0.046862226,3.366,0.253,0.075163394,0.75,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5943,0.797506,0.1498089388,0.1878467858,0.205342,0.04132369501,0.2012432674,1.144238,0.10855337060768257,0.09486957312,23.479158,1.005877812,0.04284130683,34.694,1.143,0.032945178032965934,46.211,0.763,0.016511220519878207,14.197,1.49,0.104951754,4.988,0.226,0.045308743,0.49,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5946,2.308568,0.6190290406,0.2681441658,0.802638,0.1843502004,0.2296803794,2.269006,0.3743777836859998,0.1649963833,46.597528,8.60147664,0.1845908358,43.158,3.099,0.07180592189424478,88.752,7.711,0.08688254873881969,35.621,5.423,0.15224166,23.526,2.234,0.094958775,,,,8.026,0.74,0.09220035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5947,0.339324,0.2156990864,0.6356729451,0.073682,0.01987494075,0.269739431,0.289008,0.0698163775079904,0.2415724738,13.036684,0.876502635,0.06723355686,18.26,1.1,0.06024096516110941,15.847,0.996,0.06285101229846458,6.415,0.47,0.07326578,3.381,0.276,0.08163265,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5948,0.23515,0.08494023986,0.361217265,0.04011,0.0185191644,0.4617094091,0.118056,0.048249744349579196,0.4087021782,2.754304,0.4936804571,0.1792396399,10.618,0.42,0.03955547060529084,14.745,1.111,0.0753475715039584,6.497,0.704,0.1083577,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5952,2.504112,1.365693298,0.5453802776,1.905504,0.4713581113,0.2473666344,12.62369,3.019883059815414,0.2392234806,101.396154,45.75680579,0.4512676663,94.202,5.411,0.05744039165763849,176.175,8.9,0.050517948735804015,56.412,1.311,0.023239737,29.587,1.045,0.035319563,3.38,,,2.466,0.344,0.13949716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5953,0.279936,0.2221429941,0.7935492188,0.08751,0.04667777201,0.5333992916,0.191636,0.09772740572119601,0.509963711,15.373638,7.000513163,0.4553582674,32.586,1.762,0.0540722999052983,21.795,1.493,0.06850195138873953,7.732,0.538,0.069580965,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5954,2.418836,0.3904987294,0.161440763,,,,,,,28.824866,5.115105807,0.1774546257,73.748,21.795,0.2955334392294563,110.997,31.811,0.2865933387746931,46.614,4.123,0.08844983,35.536,,,3.65,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5955,8.03522,2.552791425,0.3177002527,,,,,,,1100.783326,76.67412396,0.06965414732,703.851,14.221,0.02020455993912405,475.81,7.864,0.016527605228131844,101.841,3.612,0.03546705,27.672,0.931,0.033644114,5.63,,,3.372,0.385,0.11417556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5957,0.12645,0.02915421154,0.2305592055,0.011482,0.002429654296,0.2116054952,0.407972,0.0694170719099424,0.1701515592,13.292222,1.835407908,0.1380813462,42.243,1.767,0.04182941457627722,58.716,9.934,0.16918727459736338,9.945,2.668,0.26827553,,,,,,,3.77,0.494,0.13103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
